Hugo_Symbol,mean,sd
AQP1,6.0884414,0.45909178
AQP10,5.3465767,0.1360566
AQP11,6.324716,0.72633964
AQP12B,5.6054325,0.2939908
AQP2,5.44458,0.14679094
AQP3,5.6205344,0.26998368
AQP4,5.376649,0.14817986
AQP5,5.577866,0.6610657
AQP6,5.814924,0.23975962
AQP7,5.7670155,0.5537811
AQP7P1,5.795338,0.54459745
AQP7P3,5.796799,0.40426078
AQP8,5.404924,0.17613624
AQP9,6.2802505,0.84682894
AQR,8.064595,0.35331434
AR,7.4692965,1.042605
ARAF,8.350463,0.4155743
ARAP1,6.5807967,0.3336987
ARAP2,6.568482,0.28460568
ARAP3,7.3027782,0.54590166
ARC,5.563009,0.2973222
ARCN1,9.848713,0.43125987
AREG,5.3185043,0.13100187
ARF1,8.151097,0.4266878
ARF3,8.539281,0.40628535
ARF4,8.201512,0.73479605
ARF5,9.418606,0.415736
ARFGAP1,8.082232,0.5507036
ARFGAP2,7.651906,0.3607694
ARFGAP3,8.493326,0.53792685
ARFGEF1,8.3856125,0.503197
ARFGEF2,6.627274,0.41678014
ARFIP1,8.097175,0.44472635
ARFIP2,5.6917667,0.27463353
ARFRP1,6.1019163,0.25461173
ARG1,5.3233385,0.13942349
ARG2,5.6987777,0.26043433
ARGFX,5.292781,0.12222182
ARGFXP2,5.2867956,0.14046465
ARGLU1,10.245214,0.55980337
ARHGAP1,9.910634,0.45018023
ARHGAP10,7.0081444,0.5048798
ARHGAP11A,5.8706107,0.20621733
ARHGAP11B,5.763231,0.32106304
ARHGAP12,6.5404305,0.34427685
ARHGAP15,7.7463517,0.7781902
ARHGAP17,8.823555,0.39223635
ARHGAP18,5.5952144,0.3295815
ARHGAP19,7.1967998,0.37764606
ARHGAP20,5.6505723,0.23791026
ARHGAP21,8.978813,0.5217027
ARHGAP22,6.4612665,0.4784229
ARHGAP23,7.709682,0.6937571
ARHGAP24,6.64754,0.42562085
ARHGAP25,7.06683,0.67195284
ARHGAP26,5.56882,0.17457673
ARHGAP27,5.9739184,0.37023723
ARHGAP27P1,5.367115,0.18218414
ARHGAP28,5.9672055,0.4880728
ARHGAP29,5.4601297,0.16376074
ARHGAP30,6.7243547,0.6011632
ARHGAP31,5.8234453,0.2570215
ARHGAP32,8.41209,0.75985754
ARHGAP33,7.508042,0.5969822
ARHGAP36,5.9174776,0.64343
ARHGAP39,8.632881,0.75339395
ARHGAP4,7.5295544,0.622844
ARHGAP42,5.3803487,0.14037631
ARHGAP5,5.5303965,0.16148792
ARHGAP6,5.278912,0.1362069
ARHGAP8,5.265231,0.12957945
ARHGAP9,7.65983,0.8192903
ARHGDIA,9.713146,0.47498706
ARHGDIB,12.395836,0.61709934
ARHGDIG,5.423129,0.26150787
ARHGEF1,6.512253,0.40190881
ARHGEF10,6.678065,0.28745863
ARHGEF10L,5.7856836,0.24736118
ARHGEF11,6.5637627,0.31579927
ARHGEF12,6.7746487,0.38763982
ARHGEF15,5.640523,0.19347136
ARHGEF16,6.396873,0.43169266
ARHGEF17,6.6427298,0.3901311
ARHGEF18,9.22115,0.3925172
ARHGEF19,7.6892138,0.59096557
ARHGEF2,10.366571,0.61571246
ARHGEF3,9.498936,0.60709274
ARHGEF33,5.402273,0.13370222
ARHGEF35,8.189771,0.9452622
ARHGEF37,6.9192266,0.6477205
ARHGEF38,5.216826,0.16380282
ARHGEF4,5.671575,0.42597765
ARHGEF5,6.6758175,0.4173459
ARHGEF6,9.119859,0.74277186
ARHGEF7,9.036,0.44460854
ARHGEF9,5.700646,0.20998977
ARID1A,9.2712555,0.47063032
ARID1B,6.170347,0.18341376
ARID2,6.349605,0.3255079
ARID3A,7.4276986,0.45307994
ARID3B,6.7840786,0.3502641
ARID3C,5.393272,0.12875694
ARID4A,6.414565,0.27151525
ARID4B,7.257482,0.6006977
ARID5A,6.069689,0.28760746
ARID5B,9.046282,0.66247606
ARIH1,6.7753544,0.39334512
ARIH2,8.459117,0.44553414
ARL1,9.034865,0.4497359
ARL10,5.383362,0.14199187
ARL11,5.3450413,0.1394124
ARL13A,5.3941436,0.122432046
ARL13B,5.620954,0.23110667
ARL14,5.4084764,0.20195499
ARL15,5.769714,0.27176774
ARL16,9.690374,0.6316433
ARL17A,6.434235,0.4732093
ARL2,9.700948,0.4252397
ARL2BP,9.393057,0.4126823
ARL3,6.6566253,0.55582315
ARL4A,6.992102,0.8861337
ARL4C,5.9086885,0.31321207
ARL4D,5.5987225,0.19186762
ARL5A,8.1237955,0.4298207
ARL5B,6.606343,0.47867668
ARL5C,5.4951167,0.1319911
ARL6,5.493246,0.18665655
ARL6IP1,11.301309,0.5284884
ARL6IP4,7.598291,0.35488954
ARL6IP5,10.593761,0.4850826
ARL6IP6,7.6491766,0.6092339
ARL8A,5.5333004,0.19644035
ARL8B,8.712505,0.42371577
ARL9,6.1818676,0.81288624
ARMC1,8.379882,0.4804832
ARMC10,9.119862,0.5176361
ARMC2,5.656773,0.17818314
ARMC4,5.4401674,0.2874987
ARMC5,6.1427965,0.30097073
ARMC6,6.6095505,0.30120718
ARMC7,6.793143,0.41465113
ARMC8,6.7907157,0.41519305
ARMC9,5.617129,0.1831977
ARMCX1,7.923729,0.857378
ARMCX2,8.578062,0.84850484
ARMCX3,7.453985,0.5670411
ARMCX5,6.8786116,0.47657272
ARMCX6,7.86548,0.71030295
ARNT,5.9941735,0.24223813
ARNT2,7.1763515,0.99016625
ARNTL,6.7542276,0.38322052
ARNTL2,5.3933682,0.15993305
ARPC1A,10.163606,0.42514923
ARPC1B,7.2714143,0.6387156
ARPC2,11.719945,0.37139022
ARPC3,9.740522,0.6562921
ARPC4,9.139185,0.57718295
ARPC5,9.78302,0.57213825
ARPC5L,8.5555725,0.45905763
ARPP19,7.884638,0.6003504
ARPP21,5.271407,0.17055453
ARR3,5.310879,0.15806936
ARRB1,7.5958476,0.8265906
ARRB2,5.798994,0.26867536
ARRDC1,6.253024,0.35650098
ARRDC2,7.1616044,0.4617892
ARRDC3,6.746826,0.46480474
ARRDC4,5.909016,0.46956778
ARRDC5,5.676939,0.3774888
ARSA,6.764572,0.46988603
ARSB,6.38507,0.35763386
ARSD,9.587583,0.75281316
ARSF,5.343633,0.20121199
ARSG,6.8471084,0.67999923
ARSH,5.5640745,0.20620476
ARSI,5.3827367,0.15769362
ARSJ,5.7894163,0.33361524
ARSK,5.867917,0.22683793
ART1,5.563862,0.16203292
ART3,5.8675294,1.1515914
ART4,5.863408,0.24469598
ART5,5.4580297,0.23833507
ARTN,6.046414,0.60243624
ARV1,8.690399,0.5053169
ARVCF,5.495846,0.17787948
ARX,5.5826597,0.25837412
ASAH1,7.069294,0.5843773
ASAH2,5.4940906,0.13710156
ASAH2B,5.543757,0.14683202
ASAP1,9.426912,0.5797914
ASAP2,7.2496305,0.45382473
ASAP3,8.285261,0.5561137
ASB1,6.7092996,0.39823243
ASB10,5.6578937,0.1841119
ASB11,5.4126153,0.17948243
ASB12,5.4212294,0.13887747
ASB13,8.194762,0.7478737
ASB14,5.254949,0.14499803
ASB15,5.344758,0.1374598
ASB16,5.5433593,0.3709146
ASB17,5.3257775,0.12988998
ASB2,5.5181866,0.13405049
ASB3,6.055907,0.35650757
ASB4,5.333388,0.1647957
ASB5,5.3088613,0.13792597
ASB6,6.9231796,0.39409077
ASB7,5.7867737,0.25221193
ASB8,7.385528,0.34519407
ASB9,6.101813,0.5728979
ASCC1,8.300213,0.3900361
ASCC2,9.40411,0.47215843
ASCC3,7.859628,0.5104698
ASCL1,6.011848,1.1702929
ASCL2,7.6374,1.0738938
ASCL3,5.3428507,0.12540613
ASCL4,5.332061,0.208459
ASF1A,7.26401,0.40440753
ASF1B,6.6869783,0.63540554
ASGR1,6.2067795,0.3052457
ASGR2,5.5509353,0.19769873
ASH1L,5.6116624,0.18020687
ASH1L-AS1,5.361676,0.1584853
ASH2L,9.32577,0.731945
ASIP,5.6335874,0.33971524
ASL,6.3175473,0.30269977
ASMT,5.4163465,0.15619616
ASMTL,7.8271422,0.47369945
ASNS,8.580287,0.7435618
ASNSD1,8.900984,0.39465234
ASPA,5.507024,0.26101932
ASPDH,5.42781,0.14291033
ASPH,6.1324987,0.6278358
ASPHD1,5.719312,0.5587574
ASPHD2,6.133775,0.36388615
ASPM,7.4715123,0.904654
ASPN,5.371364,0.14107282
ASPRV1,5.814652,0.24787211
ASPSCR1,10.059017,0.53040445
ASRGL1,5.69302,0.48250905
ASS1,8.365119,1.3043431
ASTE1,6.929832,0.3009382
ASTL,5.485718,0.13100193
ASTN1,5.6017065,0.28135774
ASTN2,6.857222,0.7590606
ASXL1,7.480038,0.34316647
ASXL2,8.342526,0.3976497
ASXL3,5.3071914,0.14146943
ASZ1,5.392796,0.14618173
ATAD1,7.867868,0.5069616
ATAD2,7.286084,0.7305824
ATAD3A,6.9350266,0.5217554
ATAD3B,5.7329226,0.17458545
ATAD3C,5.515936,0.17069608
ATAD5,5.8228273,0.24375898
ATCAY,5.449029,0.15674324
ATE1,5.991959,0.276014
ATF1,5.8398023,0.34926358
ATF2,6.4741254,0.30059707
ATF3,7.575008,1.100153
ATF4,7.5533605,0.5525181
ATF5,8.421842,0.552622
ATF6,8.736191,0.48341095
ATF6B,5.673431,0.16982871
ATF7,5.569497,0.18570036
ATF7IP,5.668119,0.17400701
ATF7IP2,6.6058416,0.55645996
ATG10,7.711433,0.47337717
ATG12,9.42138,0.5993705
ATG16L1,8.369312,0.49742535
ATG16L2,6.120506,0.42824802
ATG2A,7.210812,0.33495542
ATG2B,6.3058157,0.21853933
ATG3,9.191581,0.435019
ATG4A,6.997235,0.3348989
ATG4B,7.458672,0.5800311
ATG4C,7.0597997,0.39849135
ATG4D,6.108673,0.25797653
ATG5,6.9434505,0.44341668
ATG7,8.420815,0.3875074
ATG9A,7.642899,0.38006356
ATG9B,5.5046406,0.19630823
ATIC,10.66246,0.44046775
ATL1,7.4086175,0.58821917
ATL2,7.3644443,0.581473
ATL3,8.3548975,0.6021082
ATM,7.4603868,0.5256989
ATMIN,5.7325153,0.23851274
ATN1,7.206621,0.50011605
ATOH1,5.3238,0.13908868
ATOH7,5.33932,0.16029362
ATOH8,5.5149035,0.2703595
ATOX1,10.728397,0.4849196
ATP10A,5.5390596,0.16583446
ATP10B,5.608077,0.30733272
ATP10D,5.502929,0.1444109
ATP11A,5.2858653,0.14008842
ATP11B,6.281076,0.58693314
ATP11C,6.428753,0.4865204
ATP12A,5.4973526,0.23376055
ATP13A1,7.60593,0.5931318
ATP13A2,7.104276,0.4651956
ATP13A3,5.6795974,0.21135929
ATP13A4,5.4267306,0.25239265
ATP13A5,5.7324643,0.80920833
ATP1A1,9.004906,0.64056575
ATP1A2,5.3495584,0.42690614
ATP1A3,5.5987434,0.16165023
ATP1A4,5.5770783,0.34083268
ATP1B1,9.66595,1.0379997
ATP1B2,6.5995145,0.30263412
ATP1B3,9.029004,0.70987386
ATP1B4,5.369749,0.13850324
ATP2A1,5.378349,0.1473133
ATP2A2,8.516644,0.533613
ATP2A3,6.45363,0.64459735
ATP2B1,5.681088,0.31715745
ATP2B1-AS1,7.5050006,0.59443617
ATP2B2,5.3554745,0.23888023
ATP2B3,5.448699,0.17954117
ATP2B4,8.478758,0.60888857
ATP2C1,7.7987733,0.57418567
ATP2C2,6.3488817,0.69777167
ATP4A,5.296202,0.15499058
ATP4B,5.4471517,0.13344608
ATP5E,13.307606,0.4220864
ATP5I,5.6010346,0.16989891
ATP6AP1,11.513527,0.5291336
ATP6AP1L,6.2218633,0.31833175
ATP6AP2,10.458729,0.48467717
ATP6V0A1,9.319861,0.5269197
ATP6V0A2,7.0108666,0.32868135
ATP6V0A4,6.0470195,0.8215858
ATP6V0B,11.026716,0.45363104
ATP6V0C,8.141318,0.45132005
ATP6V0D1,8.547167,0.5862423
ATP6V0D2,5.5404997,0.24250744
ATP6V0E1,10.428951,0.6485185
ATP6V0E2,9.901499,0.7524816
ATP6V0E2-AS1,5.9461365,0.2769134
ATP6V1A,9.88041,0.42796737
ATP6V1B1,8.261148,1.5713234
ATP6V1B2,10.168363,0.47367883
ATP6V1C1,7.581432,0.48778167
ATP6V1C2,5.656175,0.5586122
ATP6V1D,9.935934,0.41409546
ATP6V1E1,10.585326,0.39458025
ATP6V1E2,6.467419,0.41249275
ATP6V1F,11.167444,0.35525712
ATP6V1G1,10.901241,0.5013973
ATP6V1G2,6.3309536,0.5783786
ATP6V1G3,5.331047,0.13753785
ATP6V1H,8.60589,0.57011443
ATP7A,6.263936,0.32036546
ATP7B,7.0366282,0.8530057
ATP8A1,5.467336,0.21550515
ATP8A2,5.6479096,0.17994356
ATP8B1,6.0615516,0.34639907
ATP8B2,6.4819145,0.41768375
ATP8B3,5.6645226,0.4340613
ATP8B4,7.0449224,0.5195388
ATP8B5P,5.549182,0.1304049
ATP9A,10.081013,0.6234641
ATP9B,6.2231097,0.28361842
ATPAF1,8.587677,0.43606997
ATPAF2,6.1387124,0.28272027
ATPBD4,6.0828357,0.2888798
ATR,5.4816694,0.20681873
ATRIP,7.7296743,0.53362936
ATRN,7.532116,0.3560215
ATRNL1,5.4217863,0.26138696
ATRX,6.256901,0.31151956
ATXN1,6.903179,0.52126294
ATXN10,6.526307,0.28459233
ATXN1L,7.8559375,0.35459214
ATXN2,9.73254,0.42902765
ATXN2L,6.3994975,0.3922043
ATXN3,7.7674723,0.4179316
ATXN3L,5.282587,0.13301256
ATXN7,5.3500285,0.14536807
ATXN7L1,5.5993114,0.20422706
ATXN7L2,6.233816,0.37455356
ATXN7L3,7.985822,0.36627015
ATXN7L3B,8.381175,0.5296613
ATXN8OS,5.3501315,0.15841709
AUH,7.0753336,0.45371735
AUP1,7.9332085,0.37110072
AURKA,7.5882163,0.8883235
AURKAIP1,11.211038,0.40408933
AURKB,7.0697083,0.85480803
AURKC,5.503404,0.19507673
AUTS2,9.570885,0.7691136
AVEN,6.381278,0.4306942
AVIL,5.944643,0.25800973
AVL9,6.254552,0.38421163
AVP,6.1279054,0.36834365
AVPI1,8.362287,0.5186471
AVPR1A,5.401798,0.13880585
AVPR1B,5.401083,0.17321472
AVPR2,5.465098,0.15411913
AWAT1,5.426272,0.1392482
AWAT2,5.4428024,0.20595802
AXIN1,8.816405,0.44440174
AXIN2,7.216812,0.70145935
AXL,8.354033,0.5378249
AZGP1,9.970343,1.5576888
AZI2,7.266912,0.36003783
AZIN1,6.4462595,0.7623536
AZU1,5.4345517,0.28214714
B2M,12.5298395,0.79171365
B3GALNT1,7.914628,0.50561166
B3GALNT2,6.1980267,0.33803126
B3GALT1,5.5529923,0.14725365
B3GALT2,5.4368463,0.16978173
B3GALT4,7.00308,0.4284653
B3GALT5,5.4891906,0.18591106
B3GALT6,7.774372,0.42500058
B3GAT1,5.4887714,0.29233196
B3GAT2,5.3455715,0.12011586
B3GAT3,7.0655074,0.44232035
B3GNT2,6.9461837,0.53491336
B3GNT3,5.5406985,0.20102088
B3GNT4,5.519473,0.2135673
B3GNT5,5.425567,0.23233993
B3GNT6,5.2763405,0.19459675
B3GNT7,5.2945976,0.13827786
B3GNT8,6.072388,0.33749655
B3GNT9,5.4138827,0.14985432
B3GNTL1,6.0362463,0.32560182
B4GALNT1,5.6830654,0.2741847
B4GALNT2,5.3529353,0.14581029
B4GALNT3,5.215887,0.15467964
B4GALNT4,6.4911757,0.65644974
B4GALT1,7.889124,0.58043766
B4GALT2,5.934311,0.3093996
B4GALT3,9.306943,0.53230864
B4GALT4,7.471588,0.357428
B4GALT5,8.838655,0.6570902
B4GALT6,5.3722205,0.14917347
B4GALT7,8.466387,0.41498625
B4GAT1,6.6756544,0.4368304
B9D1,5.952043,0.3704675
B9D2,6.7125645,0.32121006
BAALC,6.061246,0.50063044
BAAT,5.2609725,0.13768338
BACE1,5.882555,0.27662492
BACE2,7.3923597,0.8652919
BACH1,5.654995,0.1909045
BACH2,5.7356415,0.3401297
BAD,8.012856,0.40071696
BAG1,5.872934,0.32715836
BAG3,8.795655,0.6431574
BAG4,6.850021,0.6415767
BAG5,9.038569,0.3392379
BAGE,5.833578,0.29873565
BAGE2,5.4374356,0.1727152
BAHD1,5.5433636,0.18642962
BAIAP2,7.795394,0.6024395
BAIAP2-DT,6.2651014,0.3578271
BAIAP2L1,7.993254,0.7566331
BAIAP2L2,6.247769,0.74410564
BAIAP3,5.5049057,0.30499804
BAK1,6.035223,0.31622824
BAMBI,9.984225,1.5830476
BANF1,10.794856,0.41239104
BANF2,5.4670258,0.14082819
BANK1,6.067135,0.8007166
BANP,7.6056285,0.46331522
BAP1,7.26021,0.33236578
BARD1,8.05305,0.5726738
BARHL1,5.3303447,0.15984266
BARHL2,5.4250298,0.17048934
BARX1,5.4593463,0.3460137
BARX2,6.128397,0.5459989
BASP1,10.361043,0.8718242
BATF,7.545118,0.70121825
BATF2,5.8568788,0.39256355
BATF3,6.3081617,0.38855094
BAX,6.876897,0.48604155
BAZ1A,6.756538,0.4491966
BAZ1B,8.371099,0.36233833
BAZ2A,5.52292,0.16136198
BAZ2B,8.014246,0.4606849
BBC3,5.44235,0.16952491
BBOX1,6.1241984,0.86964375
BBS1,7.881653,0.5853342
BBS10,5.9244776,0.257818
BBS12,6.106882,0.26440704
BBS2,8.59301,0.47404194
BBS4,7.7394443,0.5312314
BBS5,5.769736,0.19544947
BBS7,6.2828474,0.3126984
BBS9,6.6666675,0.3173433
BBX,8.694187,0.5021365
BCAM,6.189482,0.50517476
BCAN,5.913837,0.18531501
BCAP29,8.01793,0.56531537
BCAP31,11.0952635,0.4340186
BCAR1,6.9850664,0.39345893
BCAR3,8.030049,0.77854174
BCAS1,6.245347,0.89466953
BCAS2,5.62834,0.341747
BCAS3,5.787352,0.23493108
BCAS4,8.690509,0.9922771
BCAT1,6.4849,0.662932
BCAT2,8.495739,0.61058515
BCCIP,8.1754055,0.5279197
BCDIN3D,8.053213,0.4237722
BCHE,5.7048264,0.6891486
BCKDHA,9.265274,0.42113233
BCKDHB,7.345443,0.48495024
BCKDK,9.929899,0.44443583
BCL10,6.2587256,0.40160158
BCL11A,7.171673,1.276533
BCL11B,6.481624,0.802504
BCL2,8.358417,1.0515244
BCL2A1,5.567312,0.30994785
BCL2L1,10.418006,0.43952352
BCL2L10,5.4666357,0.18426308
BCL2L11,5.567897,0.24358726
BCL2L12,8.250714,0.56411564
BCL2L13,9.494952,0.4117201
BCL2L14,5.4494,0.15312076
BCL2L15,5.235402,0.13404882
BCL2L2,8.364889,0.44642696
BCL3,8.6536255,0.53995955
BCL6,9.562196,0.64413035
BCL6B,5.9921255,0.306489
BCL7A,5.5589337,0.18732387
BCL7B,7.420094,0.3400127
BCL7C,9.10879,0.41471636
BCL9,7.970029,0.5423163
BCL9L,6.436022,0.3598238
BCLAF1,7.2010427,0.38025323
BCO2,5.168174,0.14201571
BCOR,7.640716,0.49202755
BCORL1,6.2698817,0.33994427
BCR,6.210242,0.42132178
BCS1L,7.6350856,0.3365368
BCYRN1,9.961037,0.9402027
BDH1,6.2709565,0.442266
BDH2,5.4153695,0.16474819
BDKRB1,5.697312,0.24935481
BDKRB2,5.639874,0.25768682
BDNF,5.6695366,0.25862965
BDP1,5.9089985,0.31490722
BEAN1,5.6165156,0.25364074
BECN1,7.847577,0.4116715
BEGAIN,5.6773186,0.25484475
BEND2,5.2108555,0.13789028
BEND3,6.058101,0.39176944
BEND4,5.8860793,0.30209276
BEND5,5.9864993,0.35260463
BEND6,6.122993,0.49985385
BEND7,5.543261,0.19664319
BEST1,5.8399553,0.29196748
BEST2,5.356416,0.18325414
BEST3,5.6196394,0.14917539
BEST4,5.58537,0.25029066
BET1,7.2785754,0.4467124
BET1L,6.323249,0.2723477
BEX1,6.7324634,2.070632
BEX2,7.935756,1.1009486
BEX4,7.933833,0.78685063
BEX5,6.1986876,0.55682427
BFAR,7.930031,0.36232516
BFSP1,5.5375857,0.23963697
BFSP2,5.490049,0.22604373
BGN,13.362838,0.77331287
BHLHA15,5.4550595,0.15379578
BHLHB9,6.147196,0.31847107
BHLHE22,6.3061123,0.6219575
BHLHE22-AS1,5.477142,0.123651884
BHLHE23,5.2916956,0.1405376
BHLHE40,11.153388,0.7371216
BHLHE41,6.912735,0.6016003
BHMT,5.268191,0.14527889
BHMT2,5.5125213,0.28305104
BICC1,5.429773,0.16115594
BICD1,5.628331,0.22463216
BICD2,8.444095,0.4357882
BID,7.1721034,0.43410593
BIK,6.9474473,0.7595803
BIN1,7.85804,0.7331945
BIN2,5.3014383,0.14808966
BIN3,6.061781,0.37808174
BIRC2,8.924176,0.4446293
BIRC3,7.5936756,0.9288491
BIRC5,6.304191,0.5236848
BIRC6,6.76165,0.2807851
BIRC7,5.573888,0.22980753
BIRC8,5.381668,0.11281157
BIVM,7.3113103,0.5673092
BLCAP,8.30979,0.4269962
BLID,5.4121394,0.1397785
BLK,5.595209,0.46272108
BLM,6.294981,0.5051938
BLMH,6.9424624,0.54610735
BLNK,5.2929006,0.16680752
BLOC1S1,9.573996,0.42011666
BLOC1S2,5.8532143,0.237602
BLOC1S3,5.3706684,0.12499453
BLVRA,9.099673,0.7228256
BLVRB,7.569016,0.7672153
BLZF1,10.392736,0.7709845
BMF,6.4143596,0.41119695
BMI1,9.497795,0.6870922
BMP1,6.964625,0.54714704
BMP10,5.2788653,0.1413875
BMP15,5.346357,0.13650626
BMP2,5.794611,0.40783492
BMP2K,6.1771426,0.36158141
BMP3,5.5226083,0.2004586
BMP4,7.5799637,1.0942142
BMP5,5.5364585,0.36347166
BMP6,5.8210597,0.384469
BMP7,5.8377542,0.6394551
BMP8A,5.3247128,0.1275639
BMP8B,5.7558594,0.3120155
BMPER,5.347167,0.16909985
BMPR1A,7.234024,0.37142175
BMPR1B,7.1967487,1.8862278
BMPR2,7.7462087,0.46497408
BMS1,8.737692,0.3805036
BMS1P2,5.9423018,0.2127901
BMS1P20,5.5129733,0.15551215
BMS1P4,6.007163,0.23291305
BMS1P5,5.884969,0.21017444
BMX,5.468129,0.15338203
BNC1,5.741638,0.15750797
BNC2,6.293635,0.5000448
BNIP1,7.004845,0.3237468
BNIP2,7.853699,0.4156309
BNIP3,9.469766,0.72422165
BNIP3L,8.399022,0.6312656
BNIPL,8.71789,1.3538667
BOC,5.822751,0.47908434
BOD1,9.278656,0.43148223
BOK,7.324342,0.53110844
BOLA1,6.4854994,0.37801543
BOLA2,7.9499893,0.7430574
BOLA3,10.262399,0.52064943
BOLL,5.392512,0.12967105
BOP1,9.521118,0.77473235
BPESC1,5.582616,0.16823633
BPGM,6.643027,0.36453682
BPHL,8.631623,0.48689154
BPI,5.4966273,0.25270605
BPNT1,7.049935,0.4440497
BPTF,5.7168765,0.24566758
BPY2,5.433789,0.14779471
BRAF,5.939593,0.30408627
BRAP,5.522202,0.23588273
BRCA1,6.081395,0.3740961
BRCA2,5.535235,0.17068681
BRCC3,6.4845223,0.32129553
BRD1,6.443532,0.2870343
BRD2,10.019524,0.40698263
BRD3,8.629971,0.58795756
BRD4,5.717952,0.2130456
BRD7,8.281397,0.46153206
BRD7P3,6.383143,0.3595934
BRD8,7.4623814,0.41092578
BRD9,9.255444,0.4538641
BRDT,5.4213266,0.46871695
BREA2,5.4400353,0.24194017
BRF1,6.391544,0.37146208
BRF2,7.92133,0.8038299
BRI3,9.808812,0.5876027
BRI3BP,7.7804985,0.5307834
BRIP1,5.4667034,0.15220591
BRIX1,7.6637764,0.49007687
BRMS1,10.285415,0.4357942
BRMS1L,6.673499,0.3715377
BRPF1,9.6710205,0.40762025
BRPF3,8.208836,0.45934698
BRS3,5.3979263,0.13515648
BRSK1,7.876771,0.7059135
BRSK2,5.539152,0.24432197
BRWD1,6.5850806,0.5700348
BRWD3,5.583158,0.22062023
BSCL2,10.145522,0.5371303
BSDC1,8.625859,0.41258046
BSG,10.457329,0.60489917
BSN,5.795284,0.5989622
BSND,5.4548326,0.13765119
BST1,5.731143,0.21707134
BST2,8.626344,1.1064996
BSX,5.399159,0.13209888
BTAF1,8.280022,0.41763702
BTBD1,6.590909,0.5527016
BTBD10,7.31382,0.35076448
BTBD11,6.5066967,0.5994171
BTBD16,5.5564356,0.18497741
BTBD17,5.1771927,0.22628583
BTBD18,5.319562,0.12565498
BTBD3,7.0743937,0.46627825
BTBD6,8.926973,0.37231842
BTBD7,7.3882203,0.34447253
BTBD8,5.398677,0.14438614
BTBD9,5.6705046,0.16071077
BTC,5.995583,0.45061374
BTD,7.0827208,0.5153636
BTF3,12.537998,0.6303336
BTF3L4,8.116718,0.5384411
BTG1,11.16504,0.5896318
BTG2,9.105729,1.0443261
BTG3,8.379881,0.8866017
BTG4,5.3347363,0.14936545
BTK,5.9082093,0.3953547
BTLA,5.750058,0.39133504
BTN1A1,5.293758,0.22738235
BTN2A1,7.935471,0.39371654
BTN2A2,6.0366154,0.24503605
BTN2A3,5.383816,0.13077575
BTN3A1,7.157262,0.55318004
BTN3A2,7.3869133,0.7025352
BTN3A3,6.79671,0.50447965
BTNL2,5.6157517,0.22512014
BTNL3,5.3403797,0.15266708
BTNL8,5.2410064,0.13420412
BTNL9,5.5883017,0.27272677
BTRC,6.5372367,0.50107515
BUB1,6.704326,0.73908806
BUB1B,5.7268806,0.29502088
BUB3,7.4953985,0.6948061
BUD13,6.6633964,0.24238561
BUD31,10.39868,0.34766626
BVES,5.789669,0.26359108
BYSL,7.8772793,0.4786269
BZW1,6.431993,0.5911769
BZW2,9.525733,0.6206736
C10orf113,5.3577805,0.14551112
C10orf12,7.3460526,0.3655239
C10orf120,5.3423777,0.13464938
C10orf129,5.362878,0.11604843
C10orf25,5.2652617,0.16339356
C10orf53,5.277578,0.13868749
C10orf55,5.4074607,0.15717375
C10orf62,5.3135433,0.13299334
C10orf67,5.3611283,0.22445682
C10orf71,5.2915154,0.117860354
C10orf82,5.6869273,0.41459984
C10orf88,6.0590987,0.28831476
C10orf90,5.3379865,0.26181108
C10orf91,5.3075795,0.13139349
C10orf93,5.3870816,0.1356632
C10orf95,5.498537,0.15465447
C10orf99,5.43992,0.20771694
C11orf1,8.835118,0.6798946
C11orf16,5.4553237,0.19435999
C11orf24,7.5603733,0.34281465
C11orf40,5.2818437,0.13590978
C11orf42,5.328335,0.13454115
C11orf45,5.742951,0.21720603
C11orf49,6.582644,0.41426572
C11orf52,6.3436894,0.50461704
C11orf53,5.4131603,0.14942722
C11orf54,7.777368,0.45406482
C11orf58,5.6632314,0.32436305
C11orf65,5.4448442,0.17474636
C11orf68,6.775268,0.3069255
C11orf71,6.152186,0.3504705
C11orf74,7.892966,0.4994701
C11orf80,7.744681,0.6638961
C11orf87,5.365911,0.14719105
C11orf88,5.411053,0.32375515
C11orf92,5.43864,0.2250139
C11orf94,5.422378,0.12945063
C11orf95,6.490525,0.32145816
C11orf96,8.388441,0.81472486
C12orf10,9.226413,0.40716195
C12orf29,7.3401885,0.4251118
C12orf4,6.4618487,0.356268
C12orf40,5.345487,0.1351175
C12orf42,5.2455225,0.12592676
C12orf43,6.8992825,0.32904303
C12orf45,7.3970337,0.3786341
C12orf49,6.404934,0.37114367
C12orf5,5.2964187,0.13279325
C12orf50,5.4177227,0.13956562
C12orf51,5.8050714,0.28573906
C12orf54,5.4424777,0.17306016
C12orf56,5.5815024,0.40105218
C12orf57,11.117985,0.5731855
C12orf60,5.780166,0.27461717
C12orf63,5.3302283,0.13801754
C12orf65,6.2799244,0.30045992
C12orf66,6.168997,0.31440866
C12orf71,5.5280886,0.1385973
C12orf75,8.00633,0.8684856
C12orf76,7.33769,0.40538657
C13orf18,5.446834,0.13664186
C13orf38,5.6238637,0.15839441
C14orf1,5.7405763,0.2697045
C14orf119,5.720015,0.25261405
C14orf132,7.404437,0.91926014
C14orf139,6.106267,0.4201823
C14orf153,10.333622,0.65123814
